,detailFund.acronym,detailFund.tradingName,detailFund.tradingCode,detailFund.tradingCodeOthers,detailFund.cnpj,detailFund.classification,detailFund.webSite,detailFund.fundAddress,detailFund.fundPhoneNumberDDD,detailFund.fundPhoneNumber,detailFund.fundPhoneNumberFax,detailFund.positionManager,detailFund.managerName,detailFund.companyAddress,detailFund.companyPhoneNumberDDD,detailFund.companyPhoneNumber,detailFund.companyPhoneNumberFax,detailFund.companyEmail,detailFund.companyName,detailFund.quotaCount,detailFund.quotaDateApproved,detailFund.typeFNET,detailFund.codes,detailFund.codesOther,detailFund.segment,shareHolder.shareHolderName,shareHolder.shareHolderAddress,shareHolder.shareHolderPhoneNumberDDD,shareHolder.shareHolderPhoneNumber,shareHolder.shareHolderFaxNumber,shareHolder.shareHolderEmail,url
0,MORC,FII MORE CRI,MORC11 ,,40102474000169,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.btgpactual.com,"PRAIA DE BOTAFOGO, 501 - 5 ANDAR (PARTE) - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ",11,33832715,0,DIRETOR RESPONSAVEL                     ,ALLAN HADID                                                 ,"PRAIA DE BOTAFOGO, 501 - 5 ANDAR (PARTE) - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ",11,33832715,0,SH-contato-fundoimobiliario@btgpactual.com,MORE RECEBÍVEIS IMOBILIÁRIOS FII FDO. INV. IMOB.  ,1291942,21/03/2022,,['MORC11'],,,BTG PACTUAL SERVIÇOS FINANC. S.A. DTVM  ,PRAIA DE BOTAFOGO 501 - 5.ANDAR - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ,21,32629600,32628600,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjQwMTAyNDc0MDAwMTY5IiwiaWRlbnRpZmllckZ1bmQiOiJNT1JDIn0=
0,SOLR,FII SOLARIUM,SOLR11 ,,22169671000113,Financeiro e Outros/Fundos/Fundos Imobiliários,https://www.bancogenial.com/pt-br,"N/I PRAIA DE BOTAFOGO, 228 - SALA 907 - CEP: 22250906 CIDADE: RIO DE JANEIRO UF: RJ",21,39233000,0,DIRETOR RESPONSAVEL,RODRIGO DE GODOY,"N/I PRAIA DE BOTAFOGO, 228 - SALA 907 - CEP: 2225090 CIDADE: RIO DE JANEIRO UF: RJ",21,39233000,0,compliance@bancogenial.com,SOLARIUM FII - FDO INV. IMOB.                     ,62883,20/10/2020,,['SOLR11'],,,BANCO GENIAL S.A.                       ,"PRAIA DO BOTAFOGO, 228 - SALA 907 - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ",21,25400303,0,escrituracao@bancogenial.com,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjIyMTY5NjcxMDAwMTEzIiwiaWRlbnRpZmllckZ1bmQiOiJTT0xSIn0=
0,RZTR,FII RIZA TX ,RZTR11 ,,36501128000186,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.bancoplural.com,PRAIA DE BOTAFOGO 228 - SALA 907 - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ,11,32068000,0,DIRETOR RESPONSAVEL                     ,RODRIGO DE GODOY                                            ,PRAIA DE BOTAFOGO 228 - SALA 907 - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ,11,32068000,0,atendimentocvm@brasilplural.com,FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX     ,11048018,21/02/2022,,['RZTR11'],,,BANCO GENIAL S.A.                       ,"PRAIA DO BOTAFOGO, 228 - SALA 907 - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ",21,25400303,0,escrituracao@bancogenial.com,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjM2NTAxMTI4MDAwMTg2IiwiaWRlbnRpZmllckZ1bmQiOiJSWlRSIn0=
0,CCRF,RBR CRI FII ,CCRF11 ,,40011268000143,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.btgpactual.com/home/AssetManagement.aspx/FundosInvestimentoImobiliario,"PRAIA DO BOTAFOGO, 501 - 5 ANDAR PARTE - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ",11,33832513,0,DIRETOR RESPONSAVEL                     ,ALLAN HADID,"PRAIA DO BOTAFOGO, 501 - 5 ANDAR PARTE - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ",11,33832513,0,sh-contato-fundoimobiliario@btgpactual.com,RBR CRI - FUNDO DE INVESTIMENTO IMOBILIÁRIO       ,1571900,09/08/2021,,['CCRF11'],,,BTG PACTUAL SERVIÇOS FINANC. S.A. DTVM  ,PRAIA DE BOTAFOGO 501 - 5.ANDAR - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ,21,32629600,32628600,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjQwMDExMjY4MDAwMTQzIiwiaWRlbnRpZmllckZ1bmQiOiJDQ1JGIn0=
0,FLMA,FII S F LIMA,FLMA11 ,,04141645000103,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,http://unitas.com.br/site/,DAS NACOES UNIDAS 11857 - CJ 111 - CEP: 4578000 CIDADE: SÃO PAULO UF: SP,11,55083500,55064033,DIRETOR RESPONSAVEL                     ,CAROLINA ANDREA GARISTO GREGÓRIO,DAS NACOES UNIDAS 11857 - CJ 111 - CEP: 4578000 CIDADE: SÃO PAULO UF: SP,11,55083500,55064033,brcapital@brcapital.com.br,FDO INV IMOB CONTINENTAL SQUARE FARIA LIMA        ,1380670,16/04/2021,,['FLMA11'],,,BR-CAPITAL DTVM S/A                     ,"AV DAS NAÇÕES UNIDAS, 11857 - CEP: 4578908 Cidade: SÃO PAULO UF: SP",11,55083500,0,crl@unitas.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJjbnBqIjoiMDQxNDE2NDUwMDAxMDMiLCJpZGVudGlmaWVyRnVuZCI6IkZMTUEiLCJ0eXBlRnVuZCI6N30=
0,IDFI,FII UNIDADES,IDFI11 ,,32774914000104,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,planner.com.br/investimentos/id-corretora-1/,AV Presidente Juscelino Kubitschek 1726 - 19º - CEP: 4543000 CIDADE: São Paulo UF: SP,11,46376633,0,DIRETOR RESPONSAVEL                     ,RENATO LEAL DE MOURA LUZ,AV Presidente Juscelino Kubitschek 1726 - 19º - CEP: 4543000 CIDADE: São Paulo UF: SP,11,46376633,0,administracao@idsf.com.br,FDO INV IMOBILIÁRIO DE UNIDADES AUTÔNOMAS         ,2057925,10/12/2021,,['IDFI11'],,,ID CTVM S.A.                            ,AV Presidente Juscelino Kubitschek 1726      ,11,46376368,0,ednei@idsf.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJJREZJIn0=
0,MVFI,FII MV9     ,,,23537203000117,Financeiro e Outros/Fundos/Fundos Imobiliários,www.btgpactual.com,N/I PRAIA DE BOTAFOGO 501 - 5o ANDAR PARTE - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ,11,33832513,0,DIRETOR RESPONSAVEL,ALLAN HADID,N/I PRAIA DE BOTAFOGO 501 - 5o ANDAR PARTE - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ,11,33832513,0,sh-contato-fundoimobiliario@btgpactual.com,FDO INV IMOB MV9 - FII                            ,77850000,27/12/2018,,,,,BTG PACTUAL SERVIÇOS FINANC. S.A. DTVM  ,PRAIA DE BOTAFOGO 501 - 5.ANDAR - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ,21,32629600,32628600,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJNVkZJIn0=
0,ONEF,FII THE ONE ,ONEF11 ,,12948291000123,Financeiro e Outros/Fundos/Fundos Imobiliários,www.riobravo.com.br,AV CHEDID JAFET 222 - 3 ANDAR - CEP: 4551065 CIDADE: SÃO PAULO UF: SP,11,21076637,21076699,DIRETOR RESPONSAVEL,PAULO ANDRÉ PORTO BILYK,AV CHEDID JAFET 222 - 3 ANDAR - CEP: 4551065 CIDADE: SÃO PAULO UF: SP,11,21076637,21076699,correspondencia@riobravo.com.br,FDO INV IMOB THE ONE                              ,911000,25/04/2018,,['ONEF11'],,,RIO BRAVO INVESTIMENTOS DTVM S.A.       ,"AV CHEDID JAFET, 222 - BLOCO B - 3.ANDAR - CEP: 4551065 Cidade: SAO PAULO UF: SP",11,35096600,0,escrituracao@riobravo.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjEyOTQ4MjkxMDAwMTIzIiwiaWRlbnRpZmllckZ1bmQiOiJPTkVGIn0=
0,SPAF,FII SPA     ,SPAF11 ,,18311024000127,Financeiro e Outros/Fundos/Fundos Imobiliários,www.brasilplural.com,R PRAIA DE BOTAFOGO 228 - SALA 907 - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ,11,32068000,0,DIRETOR RESPONSAVEL,GUILHERME CHARNAUX GRUMSER,R PRAIA DE BOTAFOGO 228 - SALA 907 - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ,11,32068000,0,atendimentocvm@brasilplural.com,SPA FDO INV IMOB - FII                            ,11270,06/12/2016,,['SPAF11'],,,BANCO GENIAL S.A.                       ,"PRAIA DO BOTAFOGO, 228 - SALA 907 - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ",21,25400303,0,escrituracao@bancogenial.com,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJTUEFGIn0=
0,VIDS,FII VIC DES ,,,32527552000149,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.brasilplural.com/site,"Praia do Botafogo, 228 - sala 907 - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ",11,32068340,0,DIRETOR RESPONSAVEL                     ,RODRIGO DE GODOY                                            ,"Praia do Botafogo, 228 - sala 907 - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ",11,32068340,0,atendimentocvm@brasilplural.com,VIC DESENVOLVIMENTO VINTAGE 20/21 FUND INVEST IMOB,300000,17/11/2022,,,,,BANCO GENIAL S.A.                       ,"PRAIA DO BOTAFOGO, 228 - SALA 907 - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ",21,25400303,0,escrituracao@bancogenial.com,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJjbnBqIjoiMzI1Mjc1NTIwMDAxNDkiLCJpZGVudGlmaWVyRnVuZCI6IlZJRFMiLCJ0eXBlRnVuZCI6N30=
0,BBPO,FII BB PRGII,BBPO11 ,,14410722000129,Financeiro e Outros/Fundos/Fundos Imobiliários,www.vam.com.br,AV DAS NAÇÕES UNIDAS 14171 - TORRE A/7 ANDAR - CEP: 4794000 CIDADE: SÃO PAULO UF: SP,11,51715053,51715057,DIRETOR RESPONSAVEL,ALEXANDRE LUIZ ZIMATH,AV DAS NAÇÕES UNIDAS 14171 - TORRE A/7 ANDAR - CEP: 4794000 CIDADE: SÃO PAULO UF: SP,11,51715053,51715057,vam-cvm@vam.com.br,BB PROGRESSIVO II FDO INV IMOB - FII              ,15919690,03/08/2012,,['BBPO11'],,,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.  ,AV DAS NAÇÕES UNIDAS 14171 - TORRE A/7.ANDAR - CEP: 4794970 Cidade: SÃO PAULO UF: SP,11,51715053,51715057,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjE0NDEwNzIyMDAwMTI5IiwiaWRlbnRpZmllckZ1bmQiOiJCQlBPIn0=
0,HCPR,FII HECT PRP,,,42537363000100,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,https://www.btgpactual.com/,PRAIA DE BOTAFOGO - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ,11,33836190,0,DIRETOR RESPONSAVEL                     ,ALLAN HADID,PRAIA DE BOTAFOGO - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ,11,33836190,0,ol-estruturacao-afs@btgpactual.com,HECTARE PROPERTIES FDO DE INV IMOB - FII          ,1750000,23/12/2021,,,,,BTG PACTUAL SERVIÇOS FINANC. S.A. DTVM  ,PRAIA DE BOTAFOGO 501 - 5.ANDAR - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ,21,32629600,32628600,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJIQ1BSIn0=
0,MMVE,FII MMVE OP ,MMVE11 ,,41251337000159,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.singulare.com.br,"AV Brigadeiro Faria Lima 1355 - 3º andar, 1355 - 3º andar - CEP: 1452919 CIDADE: São Paulo UF: SP",11,28273821,0,DIRETOR RESPONSAVEL                     ,DANIEL DOLL LEMOS                                           ,"AV Brigadeiro Faria Lima 1355 - 3º andar, 1355 - 3º andar - CEP: 1452919 CIDADE: São Paulo UF: SP",11,28273821,0,fii.adm@singulare.com.br,MARESIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO        ,480000,07/06/2022,,['MMVE11'],,,SINGULARE CORRETORA DE TITULOS E VALORES,"AV BRIG. FARIA LIMA, 1355 - 5.ANDAR - CEP: 1452002 Cidade: SÃO PAULO UF: SP",11,28273500,0,daniel@singulare.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjQxMjUxMzM3MDAwMTU5IiwiaWRlbnRpZmllckZ1bmQiOiJNTVZFIn0=
0,IBCR,FII BREI    ,IBCR11 ,,40011251000196,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.btgpactual.com,"PRAIA DE BOTAFOGO, 501 - 5 ANDAR (PARTE) - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ",11,33832513,0,DIRETOR RESPONSAVEL                     ,ALLAN HADDID                                                ,"PRAIA DE BOTAFOGO, 501 - 5 ANDAR (PARTE) - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ",11,33832513,0,ri.fundoslistados@btgpactual.com,FDO DE INV IMOBILIÁRIO DE CRI INTEGRAL BREI       ,958423,25/03/2022,,['IBCR11'],,,BTG PACTUAL SERVIÇOS FINANC. S.A. DTVM  ,PRAIA DE BOTAFOGO 501 - 5.ANDAR - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ,21,32629600,32628600,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjQwMDExMjUxMDAwMTk2IiwiaWRlbnRpZmllckZ1bmQiOiJJQkNSIn0=
0,VLJS,FII VQ LAJES,VLJS11 ,,13842683000176,Financeiro e Outros/Fundos/Fundos Imobiliários,www.planner.com.br,"AV BRIGADEIRO FARIA LIMA, 3900 - 10.ANDAR - CEP: 4538132 CIDADE: SÃO PAULO UF: SP",11,21722600,30787264,DIRETOR RESPONSAVEL,ARTUR MARTINS DE FIGUEIREDO,"AV BRIGADEIRO FARIA LIMA, 3900 - 10.ANDAR - CEP: 4538132 CIDADE: SÃO PAULO UF: SP",11,21712600,30787264,corporativo@planner.com.br,VECTOR QUELUZ ATIVOS IMOB FDO INV IMOB            ,58977,25/09/2017,,['VLJS11'],,,PLANNER CORRETORA DE VALORES S.A.       ,"R AVENIDA BRIGADEIRO FARIA LIMA, 3900 - 10 AN - CEP: 4538132 Cidade: SÃO PAULO UF: SP",11,21722600,30787264,corporativo@planner.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJWTEpTIn0=
0,ZIFI,FII ZION    ,ZIFI11 ,,35820768000196,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.trusteedtvm.com.br,AV BRIGADEIRO FARIA LIMA - CEP: 4538133 CIDADE: SÃO PAULO UF: SP,11,21974400,0,DIRETOR RESPONSAVEL                     ,ARTUR MARTINS DE FIGUEIREDO,AV BRIGADEIRO FARIA LIMA - CEP: 4538133 CIDADE: SÃO PAULO UF: SP,11,21974400,0,afigueiredo@planner.com.br,ZION CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,20775,08/07/2021,,['ZIFI11'],,,PLANNER TRUSTEE DTVM LTDA               ,AV Brigadeiro Faria Lima 3900 - 10º andar - CEP: 4538132 Cidade: São Paulo UF: SP,11,21722600,0,afigueiredo@planner.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJaSUZJIn0=
0,MGFF,FII MOGNO   ,MGFF11 ,,29216463000177,Financeiro e Outros/Fundos/Fundos Imobiliários,www.btgpactual.com,N/I PRAIA DO BOTAFOGO 501 - 5 AND (PARTE) - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ,11,33832513,0,DIRETOR RESPONSAVEL,ALLAN HADID,N/I PRAIA DO BOTAFOGO 501 - 5 AND (PARTE) - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ,11,33832513,0,SH-contato-fundoimobiliario@btgpactual.com,FDO INV IMOB MOGNO FUNDO DE FUNDOS                ,9050620,09/07/2020,,['MGFF11'],,,BTG PACTUAL SERVIÇOS FINANC. S.A. DTVM  ,PRAIA DE BOTAFOGO 501 - 5.ANDAR - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ,21,32629600,32628600,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjI5MjE2NDYzMDAwMTc3IiwiaWRlbnRpZmllckZ1bmQiOiJNR0ZGIn0=
0,SPAF,FII SPA     ,SPAF11 ,,18311024000127,Financeiro e Outros/Fundos/Fundos Imobiliários,www.brasilplural.com,R PRAIA DE BOTAFOGO 228 - SALA 907 - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ,11,32068000,0,DIRETOR RESPONSAVEL,GUILHERME CHARNAUX GRUMSER,R PRAIA DE BOTAFOGO 228 - SALA 907 - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ,11,32068000,0,atendimentocvm@brasilplural.com,SPA FDO INV IMOB - FII                            ,11270,06/12/2016,,['SPAF11'],,,BANCO GENIAL S.A.                       ,"PRAIA DO BOTAFOGO, 228 - SALA 907 - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ",21,25400303,0,escrituracao@bancogenial.com,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjE4MzExMDI0MDAwMTI3IiwiaWRlbnRpZmllckZ1bmQiOiJTUEFGIn0=
0,APTO,FII NAVI RSD,APTO11 ,,42432327000182,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,WWW.BRLTRUST.COM.BR,R IGUATEMI 151 - 19 ANDAR - CEP: 1451011 CIDADE: SÃO PAULO UF: SP,11,31330350,0,DIRETOR RESPONSAVEL                     ,DANILO CHRISTÓFARO BARBIERI,R IGUATEMI 151 - 19 ANDAR - CEP: 1451011 CIDADE: SÃO PAULO UF: SP,11,31330350,0,FII@BRLTRUST.COM.BR,NAVI RESIDENCIAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,4012857,20/12/2021,,['APTO11'],,,BRL TRUST DTVM S.A.                     ,"R IGUATEMI, 151 - 19.ANDAR - CEP: 1451011 Cidade: SAO PAULO UF: SP",11,31330350,0,funds@brltrust.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjQyNDMyMzI3MDAwMTgyIiwiaWRlbnRpZmllckZ1bmQiOiJBUFRPIn0=
0,ITIP,FII INTER IP,ITIP11 ,,36312772000106,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.bancointer.com.br/inter-dtvm/,Joaquim Floriano 960 - 14º Andar - CEP: 4534004 CIDADE: SÃO PAULO UF: SP,31,36145332,0,DIRETOR RESPONSAVEL                     ,MARIA CLARA GUIMARÃES GUSMÃO,R Joaquim Floriano 960 - 14º Andar - CEP: 4534004 CIDADE: SÃO PAULO UF: SP,31,36145332,0,admfundos@interdtvm.com.br,INTER TEVA INDICE DE PAPEL FUNDO DE INVESTIMENTO  ,748151,08/09/2020,,['ITIP11'],,,INTER DTVM LTDA.                        ,AV do Contorno 7777 - 1 andar - CEP: 30110051 Cidade: Belo Horizonte UF: MG,31,24387978,0,idtvm@interdtvm.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjM2MzEyNzcyMDAwMTA2IiwiaWRlbnRpZmllckZ1bmQiOiJJVElQIn0=
0,BDIF,FIC INFR BTG,BDIF11 ,,40502607000194,Financeiro e Outros/Fundos/Fundos de Direitos Creditórios,www.btgpactual.com,N/I PRAIA DO BOTAFOGO 501 - 5 ANDAR - PARTE 501 - PRAIA DO BOTAFOGO 501 - 5 ANDAR - PARTE - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ,11,33836190,0,DIRETOR RESPONSAVEL,ALLAN HADID,N/I PRAIA DO BOTAFOGO 501 - 5 ANDAR - PARTE 501 - PRAIA DO BOTAFOGO 501 - 5 ANDAR - PARTE - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ,11,33836190,0,ri.fundoslistados@btgpacual.com,BTG PACTUAL DÍVIDA INFRA FIC. FDO. INC. IE. RF. CP,8202967,28/07/2022,,['BDIF11'],,,BTG PACTUAL SERVIÇOS FINANC. S.A. DTVM  ,PRAIA DE BOTAFOGO 501 - 5.ANDAR - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ,21,32629600,32628600,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6MjcsImlkZW50aWZpZXJGdW5kIjoiQkRJRiJ9
0,KNHY,FII KINEA HY,KNHY11 ,,30130708000128,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,,AV BRIGADEIRO FARIA LIMA 3400 - 10 ANDAR - CEP: 4538132 CIDADE: SÃO PAULO UF: SP,11,36312943,0,DIRETOR RESPONSAVEL                     ,CARLOS AUGUSTO SALAMONDE                                    ,AV BRIGADEIRO FARIA LIMA 3400 - 10 ANDAR - CEP: 4538132 CIDADE: SÃO PAULO UF: SP,11,36312943,0,fiduciario_cadastro_reguladores@correio.itau.com.br,KINEA HIGH YIELD CRI FDO INV IMOB - FII           ,18490843,10/03/2022,,['KNHY11'],,,ITAU CORRETORA ACOES                    ,RUA BOA VISTA 176 - 1.SUBSOLO - CEP: 1013001 Cidade: SÃO PAULO UF: SP,11,30039285,0,investfone@itau-unibanco.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJjbnBqIjoiMzAxMzA3MDgwMDAxMjgiLCJpZGVudGlmaWVyRnVuZCI6IktOSFkiLCJ0eXBlRnVuZCI6N30=
0,TGAR,FII TG ATIVO,TGAR11 ,,25032881000153,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,https://vortx.com.br/,"BRIGADEIRO FARIA LIMA 2277, 152 - 2 ANDAR - CEP: 145200 CIDADE: SAO PAULO UF: SP",11,30307177,0,DIRETOR RESPONSAVEL                     ,ERNANE DIVINO DOS SANTOS ALVES                              ,"BRIGADEIRO FARIA LIMA 2277,  - 2 ANDAR - CEP: 145200 CIDADE: SAO PAULO UF: SP",11,30307177,0,admfundos@vortx.com.br,FDO INV IMOB TG ATIVO REAL                        ,13784500,04/10/2022,,['TGAR11'],,,VORTX DTVM LTDA.                        ,R GILBERTO SABINO 215 - 4 ANDAR - CEP: 5425020 Cidade: SAO PAULO UF: SP,11,30307177,30307177,escrituracao@vortx.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjI1MDMyODgxMDAwMTUzIiwiaWRlbnRpZmllckZ1bmQiOiJUR0FSIn0=
0,WSEC,FII WARREN  ,WSEC11 ,,43440579000116,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,https://warren.com.br/,"Avenida Osvaldo Aranha, 720 - 2º andar - CEP: 90035191 CIDADE: Porto Alegre UF: RS",51,40420024,0,DIRETOR RESPONSAVEL                     ,TITO CAPITANI GUSMÃO,"Avenida Osvaldo Aranha, 720 - 2º andar - CEP: 90035191 CIDADE: Porto Alegre UF: RS",51,40420024,0,juridico@warren.com.br,WARREN SECURITIES FDO DE INV IMOB - FII           ,245651,06/10/2022,,['WSEC11'],,,BANCO DAYCOVAL S/A                      ,AV Paulista 1793 - CEP: 1311200 Cidade: São Paulo UF: SP,11,31381024,0,ricardo.gelbaum@bancodaycoval.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjQzNDQwNTc5MDAwMTE2IiwiaWRlbnRpZmllckZ1bmQiOiJXU0VDIn0=
0,HGPO,FII CSHGPRIM,HGPO11 ,,11260134000168,Financeiro e Outros/Fundos/Fundos Imobiliários,www.cshg.com.br,R LEOPOLDO COUTO DE MAGALHÃES JR 700 - 11 ANDAR - CEP: 4542000 CIDADE: SÃO PAULO UF: SP,11,37018050,37018638,DIRETOR RESPONSAVEL,AUGUSTO MARTINS,R LEOPOLDO COUTO DE MAGALHÃES JR 700 - 11 ANDAR - CEP: 4542000 CIDADE: SÃO PAULO UF: SP,11,37018050,37018638,list.imobiliario@cshg.com.br,CSHG PRIME OFFICES FDO INV IMOB - FII             ,1753057,31/05/2021,,['HGPO11'],,,ITAUBANCO - ACOES                       ,RUA BOA VISTA 176 - 1.SUBSOLO - CEP: 1013001 Cidade: SAO PAULO UF: SP,11,50297780,32473141,investfone@itau-unibanco.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJIR1BPIn0=
